CL_NUM,PC_COD,PC_POR,PC_MON,PC_KEY
5732,1,0.0,3500.0,000573201
5734,1,5.0,3500.0,000573401
5733,1,0.0,3500.0,000573301
5735,1,0.0,3500.0,000573501
5736,1,0.0,3500.0,000573601
5737,1,0.0,3500.0,000573701
5738,1,5.0,0.0,000573801
5739,1,0.0,3500.0,000573901
5740,1,0.0,3500.0,000574001
5700,1,5.0,3500.0,000570001
5742,1,0.0,3500.0,000574201
5746,1,0.0,3500.0,000574601
5743,1,0.3,3500.0,000574301
5744,1,5.0,3500.0,000574401
5745,1,0.0,3500.0,000574501
5748,1,0.0,3500.0,000574801
5750,1,0.0,3500.0,000575001
5432,1,0.0,3500.0,000543201
5749,1,0.0,49.99,000574901
5752,1,0.0,3500.0,000575201
5753,1,0.0,3500.0,000575301
5755,1,0.0,3500.0,000575501
5756,1,0.2,3500.0,000575601
5757,1,0.0,3500.0,000575701
5259,1,6.0,3500.0,000525901
5758,1,2.5,3500.0,000575801
5760,1,0.0,3500.0,000576001
5762,1,2.0,3500.0,000576201
5765,1,2.5,3500.0,000576501
5766,1,0.0,3500.0,000576601
5606,1,0.0,39.99,000560601
5769,1,0.0,3500.0,000576901
5770,1,0.0,3500.0,000577001
5763,1,0.0,3500.0,000576301
5767,1,0.0,3500.0,000576701
5772,1,1.5,3500.0,000577201
5771,1,0.3,3500.0,000577101
5774,1,0.0,3500.0,000577401
5773,1,0.0,3500.0,000577301
5778,1,0.0,3500.0,000577801
5779,1,6.0,3500.0,000577901
5780,1,0.0,3500.0,000578001
5781,1,0.0,3500.0,000578101
5782,1,0.0,49.99,000578201
5759,1,0.0,3500.0,000575901
5784,1,2.0,3500.0,000578401
5785,1,8.0,3500.0,000578501
5786,1,0.0,3500.0,000578601
5787,1,0.0,3500.0,000578701
5775,1,0.0,3500.0,000577501
5776,1,0.0,3500.0,000577601
5788,1,0.0,3500.0,000578801
5789,1,0.0,3500.0,000578901
5790,1,0.0,49.99,000579001
5791,1,0.0,49.99,000579101
5794,1,0.5,3500.0,000579401
5796,1,0.0,3500.0,000579601
5797,1,0.0,3500.0,000579701
5798,1,6.0,3500.0,000579801
5799,1,0.0,3500.0,000579901
5800,1,6.0,3500.0,000580001
5792,1,0.0,3500.0,000579201
5793,1,0.0,3500.0,000579301
5801,1,8.0,39.99,000580101
5802,1,0.0,3500.0,000580201
5783,1,0.0,3500.0,000578301
5803,1,5.0,3500.0,000580301
5804,1,8.0,3500.0,000580401
5805,1,2.5,3500.0,000580501
5806,1,0.0,3500.0,000580601
5808,1,0.0,3500.0,000580801
5810,1,0.0,3500.0,000581001
5807,1,0.0,3500.0,000580701
5809,1,1.5,3500.0,000580901
5811,1,1.5,3500.0,000581101
5812,1,0.0,3500.0,000581201
5813,1,0.0,3500.0,000581301
375,1,2.5,3500.0,000037501
5814,1,0.0,3500.0,000581401
5816,1,0.3,3500.0,000581601
5817,1,1.0,3500.0,000581701
5818,1,0.0,3500.0,000581801
5815,1,1.5,3500.0,000581501
5819,1,1.5,3500.0,000581901
5820,1,0.2,3500.0,000582001
5822,1,0.0,3500.0,000582201
5821,1,2.5,3500.0,000582101
5823,1,0.0,49.99,000582301
5824,1,5.0,3500.0,000582401
5825,1,0.0,3500.0,000582501
5826,1,0.9,3500.0,000582601
5827,1,0.0,3500.0,000582701
5828,1,0.0,3500.0,000582801
5829,1,0.0,3500.0,000582901
5830,1,5.0,3500.0,000583001
5831,1,2.5,3500.0,000583101
5832,1,2.5,3500.0,000583201
5545,1,1.6,3500.0,000554501
5833,1,0.0,49.99,000583301
5834,1,0.0,3500.0,000583401
5835,1,4.0,3500.0,000583501
5836,1,0.0,3500.0,000583601
5838,1,0.0,3500.0,000583801
5839,1,0.0,3500.0,000583901
5841,1,0.0,3500.0,000584101
5843,1,0.0,3500.0,000584301
5845,1,6.0,3500.0,000584501
5837,1,1.0,3500.0,000583701
5846,1,0.0,3500.0,000584601
5847,1,0.0,3500.0,000584701
5848,1,0.0,3500.0,000584801
5849,1,0.0,3500.0,000584901
5850,1,0.0,3500.0,000585001
5851,1,0.0,3500.0,000585101
5852,1,0.0,3500.0,000585201
5854,1,2.5,3500.0,000585401
5853,1,0.0,3500.0,000585301
5855,1,0.0,3500.0,000585501
5857,1,4.0,3500.0,000585701
5859,1,0.0,3500.0,000585901
5860,1,5.0,3500.0,000586001
5862,1,0.4,3500.0,000586201
5863,1,0.3,3500.0,000586301
5864,1,0.0,3500.0,000586401
5866,1,0.0,3500.0,000586601
5868,1,1.75,3500.0,000586801
5869,1,0.0,3500.0,000586901
5870,1,1.3,3500.0,000587001
5871,1,0.0,3500.0,000587101
5872,1,2.5,3500.0,000587201
5874,1,0.0,3500.0,000587401
5875,1,2.5,3500.0,000587501
5876,1,0.0,3500.0,000587601
5877,1,0.0,3500.0,000587701
5858,1,0.0,3500.0,000585801
5878,1,0.0,3500.0,000587801
715,1,0.0,49.99,000071501
5879,1,0.2,3500.0,000587901
5881,1,0.0,3500.0,000588101
5882,1,4.0,3500.0,000588201
5884,1,2.5,3500.0,000588401
5886,1,0.0,3500.0,000588601
5887,1,0.0,3500.0,000588701
5883,1,0.0,3500.0,000588301
5885,1,0.0,3500.0,000588501
5889,1,0.0,3500.0,000588901
5891,1,2.0,3500.0,000589101
5892,1,0.0,3500.0,000589201
5896,1,5.0,3500.0,000589601
5894,1,0.0,3500.0,000589401
5898,1,0.0,3500.0,000589801
5888,1,5.0,3500.0,000588801
5890,1,0.0,3500.0,000589001
5895,1,0.0,3500.0,000589501
5897,1,0.0,3500.0,000589701
5900,1,0.0,3500.0,000590001
5902,1,6.0,3500.0,000590201
5903,1,0.0,3500.0,000590301
5906,1,0.0,3500.0,000590601
5907,1,1.5,3500.0,000590701
5901,1,0.0,3500.0,000590101
5905,1,0.0,3500.0,000590501
5908,1,0.0,3500.0,000590801
5911,1,1.75,3500.0,000591101
5913,1,1.6,3500.0,000591301
5916,1,2.5,3500.0,000591601
5917,1,0.0,3500.0,000591701
5918,1,0.5,3500.0,000591801
5919,1,0.0,3500.0,000591901
5909,1,1.3,3500.0,000590901
5910,1,0.0,49.99,000591001
5912,1,0.0,3500.0,000591201
5914,1,0.2,3500.0,000591401
5915,1,0.0,3500.0,000591501
5920,1,0.0,3500.0,000592001
5923,1,2.5,3500.0,000592301
5927,1,0.0,3500.0,000592701
5929,1,0.0,3500.0,000592901
5932,1,5.0,3500.0,000593201
5933,1,0.4,3500.0,000593301
5934,1,0.0,3500.0,000593401
5921,1,4.0,3500.0,000592101
5922,1,0.4,3500.0,000592201
5924,1,5.0,3500.0,000592401
5926,1,0.0,3500.0,000592601
5928,1,0.0,3500.0,000592801
5930,1,0.0,3500.0,000593001
5931,1,1.6,3500.0,000593101
5936,1,0.4,3500.0,000593601
5937,1,6.0,3500.0,000593701
5939,1,0.0,3500.0,000593901
5941,1,0.0,3500.0,000594101
5943,1,4.0,3500.0,000594301
5944,1,0.0,3500.0,000594401
5945,1,0.0,3500.0,000594501
5946,1,2.5,3500.0,000594601
5947,1,0.0,3500.0,000594701
5949,1,4.0,3500.0,000594901
5950,1,2.5,3500.0,000595001
5951,1,0.8,3500.0,000595101
5952,1,0.0,3500.0,000595201
5953,1,5.0,3500.0,000595301
5468,1,0.0,3500.0,000546801
1078,1,0.0,3500.0,000107801
1128,1,0.0,3500.0,000112801
5935,1,0.0,3500.0,000593501
5938,1,0.0,3500.0,000593801
5940,1,0.0,3500.0,000594001
5948,1,2.5,3500.0,000594801
5954,1,0.0,3500.0,000595401
5956,1,0.0,3500.0,000595601
5957,1,0.0,3500.0,000595701
5958,1,0.0,3500.0,000595801
5959,1,0.0,3500.0,000595901
5960,1,0.0,3500.0,000596001
5961,1,0.0,3500.0,000596101
5962,1,1.5,3500.0,000596201
5963,1,0.0,3500.0,000596301
5964,1,1.5,3500.0,000596401
5968,1,8.0,49.99,000596801
5969,1,0.0,3500.0,000596901
5970,1,0.0,3500.0,000597001
5973,1,5.0,3500.0,000597301
5974,1,2.5,3500.0,000597401
5975,1,0.1,3500.0,000597501
5573,1,0.0,3500.0,000557301
5899,1,0.0,49.99,000589901
5955,1,0.0,3500.0,000595501
5967,1,0.0,3500.0,000596701
5971,1,0.2,3500.0,000597101
5972,1,0.0,3500.0,000597201
5977,1,1.5,3500.0,000597701
5979,1,5.0,3500.0,000597901
5980,1,0.0,3500.0,000598001
5981,1,0.0,49.99,000598101
5965,1,0.0,3500.0,000596501
5966,1,0.0,49.99,000596601
5976,1,1.75,3500.0,000597601
5978,1,0.0,3500.0,000597801
5982,1,0.1,3500.0,000598201
5983,1,0.0,3500.0,000598301
5990,1,4.0,3500.0,000599001
5984,1,6.0,3500.0,000598401
5986,1,1.2,3500.0,000598601
5988,1,0.0,49.99,000598801
5989,1,1.5,3500.0,000598901
5992,1,5.0,3500.0,000599201
5994,1,0.0,3500.0,000599401
5995,1,0.0,3500.0,000599501
5998,1,0.0,3500.0,000599801
6000,1,0.0,3500.0,000600001
6002,1,0.0,3500.0,000600201
6004,1,1.5,3500.0,000600401
6001,1,0.0,3500.0,000600101
6005,1,0.9,3500.0,000600501
6007,1,0.0,3500.0,000600701
6008,1,0.0,3500.0,000600801
6009,1,0.0,3500.0,000600901
6012,1,0.7,3500.0,000601201
5993,1,0.0,3500.0,000599301
5996,1,0.0,3500.0,000599601
5997,1,0.0,3500.0,000599701
5999,1,5.0,3500.0,000599901
6006,1,0.0,3500.0,000600601
6011,1,8.0,3500.0,000601101
6013,1,0.0,3500.0,000601301
6015,1,0.0,3500.0,000601501
6016,1,1.6,3500.0,000601601
6018,1,1.6,3500.0,000601801
6019,1,2.5,3500.0,000601901
6020,1,2.5,3500.0,000602001
6021,1,0.0,3500.0,000602101
6022,1,0.0,3500.0,000602201
6023,1,0.0,3500.0,000602301
6024,1,0.0,3500.0,000602401
6014,1,0.0,3500.0,000601401
6017,1,1.5,3500.0,000601701
6025,1,1.6,3500.0,000602501
6026,1,0.0,3500.0,000602601
6028,1,0.0,3500.0,000602801
6030,1,2.5,3500.0,000603001
6031,1,2.5,3500.0,000603101
6032,1,8.0,3500.0,000603201
6034,1,0.0,3500.0,000603401
6037,1,0.0,3500.0,000603701
6038,1,1.6,3500.0,000603801
6039,1,1.6,3500.0,000603901
6040,1,0.0,3500.0,000604001
6041,1,2.5,3500.0,000604101
6044,1,0.1,3500.0,000604401
6027,1,0.0,3500.0,000602701
6029,1,0.0,3500.0,000602901
6033,1,0.0,3500.0,000603301
6035,1,0.0,3500.0,000603501
6036,1,0.0,3500.0,000603601
6043,1,4.0,3500.0,000604301
6047,1,0.4,3500.0,000604701
5348,1,0.0,3500.0,000534801
6046,1,0.1,3500.0,000604601
6048,1,1.1,3500.0,000604801
6049,1,0.0,3500.0,000604901
6051,1,0.0,3500.0,000605101
6054,1,5.0,3500.0,000605401
6055,1,0.0,3500.0,000605501
6058,1,0.0,3500.0,000605801
6059,1,5.0,3500.0,000605901
6061,1,0.0,3500.0,000606101
6067,1,0.3,3500.0,000606701
6050,1,0.0,3500.0,000605001
6052,1,4.0,3500.0,000605201
6053,1,0.0,3500.0,000605301
6056,1,2.5,3500.0,000605601
6057,1,2.5,3500.0,000605701
6060,1,0.0,49.99,000606001
6064,1,0.0,3500.0,000606401
6065,1,0.0,3500.0,000606501
6066,1,0.2,3500.0,000606601
6070,1,0.0,3500.0,000607001
6072,1,0.0,3500.0,000607201
6073,1,3.0,3500.0,000607301
6068,1,0.0,3500.0,000606801
6071,1,0.0,3500.0,000607101
6074,1,1.5,3500.0,000607401
6075,1,0.0,3500.0,000607501
6077,1,0.0,3500.0,000607701
6078,1,0.0,3500.0,000607801
6076,1,0.0,3500.0,000607601
6079,1,0.0,3500.0,000607901
6080,1,1.2,3500.0,000608001
6081,1,0.0,3500.0,000608101
6084,1,0.5,3500.0,000608401
6087,1,3.5,3500.0,000608701
6088,1,0.0,3500.0,000608801
6089,1,4.0,3500.0,000608901
6090,1,0.0,3500.0,000609001
6091,1,2.0,3500.0,000609101
6092,1,0.0,3500.0,000609201
6082,1,5.0,3500.0,000608201
6086,1,0.0,3500.0,000608601
6093,1,1.5,3500.0,000609301
6094,1,0.4,3500.0,000609401
6095,1,0.0,3500.0,000609501
6096,1,2.5,3500.0,000609601
6099,1,0.0,3500.0,000609901
6101,1,0.0,3500.0,000610101
6103,1,0.3,3500.0,000610301
6097,1,0.0,3500.0,000609701
6100,1,0.0,3500.0,000610001
6102,1,0.0,3500.0,000610201
6105,1,0.0,3500.0,000610501
6106,1,0.0,3500.0,000610601
6107,1,0.0,49.99,000610701
6109,1,0.0,3500.0,000610901
6110,1,0.0,3500.0,000611001
6112,1,0.0,3500.0,000611201
6113,1,0.0,3500.0,000611301
6118,1,0.0,3500.0,000611801
6119,1,0.0,3500.0,000611901
6122,1,0.0,3500.0,000612201
6123,1,0.0,3500.0,000612301
6124,1,0.4,3500.0,000612401
6126,1,0.4,3500.0,000612601
6127,1,1.3,3500.0,000612701
6130,1,6.0,3500.0,000613001
6131,1,0.0,3500.0,000613101
565,1,0.0,3500.0,000056501
6108,1,0.0,3500.0,000610801
6111,1,0.0,3500.0,000611101
6114,1,0.0,3500.0,000611401
6116,1,0.0,3500.0,000611601
6117,1,0.0,3500.0,000611701
6120,1,0.0,3500.0,000612001
6121,1,0.0,3500.0,000612101
6125,1,0.0,3500.0,000612501
6128,1,0.7,3500.0,000612801
6129,1,0.0,3500.0,000612901
6132,1,0.0,3500.0,000613201
6135,1,4.0,3500.0,000613501
6140,1,1.75,3500.0,000614001
6142,1,0.0,3500.0,000614201
6145,1,0.0,3500.0,000614501
6148,1,1.5,3500.0,000614801
917,1,0.0,3500.0,000091701
6137,1,0.0,3500.0,000613701
6139,1,0.0,3500.0,000613901
6141,1,0.0,3500.0,000614101
6143,1,0.0,3500.0,000614301
6144,1,0.0,3500.0,000614401
6147,1,0.0,3500.0,000614701
6149,1,0.4,3500.0,000614901
6152,1,0.0,3500.0,000615201
6153,1,2.5,3500.0,000615301
6155,1,0.0,3500.0,000615501
6156,1,4.0,3500.0,000615601
6159,1,0.0,3500.0,000615901
6168,1,0.0,49.99,000616801
6169,1,4.0,3500.0,000616901
6172,1,8.0,3500.0,000617201
6173,1,5.0,3500.0,000617301
6174,1,0.0,3500.0,000617401
6175,1,5.0,3500.0,000617501
6179,1,0.0,3500.0,000617901
6180,1,0.0,3500.0,000618001
6183,1,6.0,3500.0,000618301
6185,1,0.0,3500.0,000618501
6186,1,0.0,3500.0,000618601
6187,1,0.0,3500.0,000618701
6150,1,0.0,3500.0,000615001
6151,1,0.0,3500.0,000615101
6154,1,0.0,3500.0,000615401
6157,1,0.0,3500.0,000615701
6160,1,0.0,3500.0,000616001
6161,1,0.0,3500.0,000616101
6162,1,0.0,3500.0,000616201
6163,1,0.0,3500.0,000616301
6164,1,0.0,3500.0,000616401
6165,1,5.0,3500.0,000616501
6166,1,0.0,3500.0,000616601
6167,1,4.0,3500.0,000616701
6170,1,0.0,3500.0,000617001
6178,1,1.5,3500.0,000617801
6184,1,0.0,49.99,000618401
6188,1,1.6,3500.0,000618801
6193,1,4.0,3500.0,000619301
6194,1,0.0,3500.0,000619401
6195,1,0.0,3500.0,000619501
6196,1,0.3,3500.0,000619601
6197,1,5.0,3500.0,000619701
6202,1,0.0,3500.0,000620201
6204,1,0.0,3500.0,000620401
6205,1,5.0,3500.0,000620501
6207,1,0.0,3500.0,000620701
6209,1,0.0,3500.0,000620901
6212,1,0.0,3500.0,000621201
6214,1,6.0,3500.0,000621401
6215,1,0.0,3500.0,000621501
6216,1,0.0,3500.0,000621601
6219,1,0.0,3500.0,000621901
6221,1,0.0,3500.0,000622101
6223,1,0.0,3500.0,000622301
6198,1,0.0,3500.0,000619801
6200,1,0.0,3500.0,000620001
6203,1,0.0,3500.0,000620301
6206,1,0.0,3500.0,000620601
6208,1,4.0,3500.0,000620801
6217,1,0.0,3500.0,000621701
6218,1,5.0,3500.0,000621801
6222,1,0.0,3500.0,000622201
6227,1,0.0,3500.0,000622701
6228,1,4.0,3500.0,000622801
6231,1,0.0,3500.0,000623101
6232,1,0.0,3500.0,000623201
6233,1,0.0,3500.0,000623301
6235,1,0.0,49.99,000623501
6237,1,0.2,3500.0,000623701
6238,1,5.0,3500.0,000623801
6239,1,5.0,3500.0,000623901
6241,1,1.6,3500.0,000624101
6242,1,2.0,3500.0,000624201
6243,1,0.0,3500.0,000624301
6245,1,0.0,3500.0,000624501
248,1,0.0,49.99,000024801
6225,1,0.0,3500.0,000622501
6226,1,0.0,3500.0,000622601
6229,1,0.0,3500.0,000622901
6230,1,0.0,3500.0,000623001
6234,1,0.0,3500.0,000623401
6240,1,0.0,3500.0,000624001
6246,1,0.7,3500.0,000624601
6247,1,6.0,3500.0,000624701
6248,1,1.6,3500.0,000624801
6249,1,1.6,3500.0,000624901
6250,1,0.0,3500.0,000625001
6252,1,0.0,3500.0,000625201
6253,1,0.0,3500.0,000625301
6259,1,0.4,3500.0,000625901
6261,1,0.0,3500.0,000626101
6224,1,0.0,3500.0,000622401
6244,1,4.0,3500.0,000624401
6251,1,0.0,3500.0,000625101
6254,1,0.4,3500.0,000625401
6255,1,0.0,3500.0,000625501
6257,1,0.0,3500.0,000625701
6260,1,0.0,3500.0,000626001
6264,1,0.0,3500.0,000626401
6265,1,0.0,3500.0,000626501
6266,1,0.0,3500.0,000626601
6269,1,0.0,3500.0,000626901
6270,1,0.0,3500.0,000627001
6272,1,0.0,3500.0,000627201
6273,1,6.0,3500.0,000627301
6274,1,1.6,3500.0,000627401
6276,1,2.5,3500.0,000627601
6262,1,0.0,3500.0,000626201
6267,1,0.0,3500.0,000626701
6271,1,2.5,3500.0,000627101
6277,1,0.0,3500.0,000627701
6279,1,2.0,3500.0,000627901
6280,1,1.6,3500.0,000628001
6281,1,0.0,3500.0,000628101
6282,1,0.3,3500.0,000628201
6283,1,2.0,3500.0,000628301
6285,1,0.4,3500.0,000628501
6288,1,0.0,3500.0,000628801
6289,1,0.0,3500.0,000628901
6290,1,6.0,3500.0,000629001
6291,1,1.6,3500.0,000629101
6292,1,0.0,3500.0,000629201
6293,1,0.0,3500.0,000629301
6294,1,0.1,3500.0,000629401
6278,1,0.0,3500.0,000627801
6284,1,0.3,3500.0,000628401
6286,1,0.0,3500.0,000628601
6287,1,0.0,3500.0,000628701
6296,1,0.0,3500.0,000629601
6297,1,0.0,3500.0,000629701
6299,1,2.5,3500.0,000629901
6301,1,6.0,3500.0,000630101
6305,1,0.0,3500.0,000630501
6306,1,0.0,3500.0,000630601
6307,1,0.0,3500.0,000630701
6308,1,1.2,3500.0,000630801
6309,1,2.5,3500.0,000630901
6310,1,0.0,3500.0,000631001
6300,1,0.5,3500.0,000630001
6303,1,0.0,3500.0,000630301
6312,1,0.0,3500.0,000631201
6313,1,0.0,3500.0,000631301
6316,1,0.0,3500.0,000631601
6317,1,0.0,3500.0,000631701
6319,1,0.0,3500.0,000631901
6320,1,1.5,3500.0,000632001
6321,1,0.0,3500.0,000632101
6322,1,0.0,3500.0,000632201
6324,1,0.0,49.99,000632401
6325,1,0.0,3500.0,000632501
6326,1,1.6,3500.0,000632601
6331,1,0.0,3500.0,000633101
6042,1,0.7,3500.0,000604201
6318,1,4.0,3500.0,000631801
6328,1,0.0,3500.0,000632801
6329,1,0.5,3500.0,000632901
6330,1,2.0,3500.0,000633001
6333,1,0.0,3500.0,000633301
6334,1,6.0,3500.0,000633401
6335,1,2.5,3500.0,000633501
6336,1,6.0,3500.0,000633601
6337,1,0.0,3500.0,000633701
6338,1,1.5,3500.0,000633801
6339,1,0.0,3500.0,000633901
6341,1,1.5,3500.0,000634101
6344,1,0.0,3500.0,000634401
6345,1,4.0,3500.0,000634501
6346,1,5.0,3500.0,000634601
6347,1,0.0,3500.0,000634701
5520,1,0.0,3500.0,000552001
6349,1,5.0,3500.0,000634901
6350,1,2.5,3500.0,000635001
6340,1,0.1,3500.0,000634001
6342,1,5.0,3500.0,000634201
6343,1,0.0,3500.0,000634301
6351,1,0.0,3500.0,000635101
6356,1,0.0,3500.0,000635601
6357,1,2.5,3500.0,000635701
6359,1,0.4,3500.0,000635901
6352,1,5.0,3500.0,000635201
6361,1,1.5,3500.0,000636101
6364,1,2.5,3500.0,000636401
6366,1,2.5,3500.0,000636601
6367,1,0.0,3500.0,000636701
6368,1,5.0,3500.0,000636801
6369,1,0.0,3500.0,000636901
6370,1,0.0,3500.0,000637001
6371,1,0.0,3500.0,000637101
6353,1,0.0,3500.0,000635301
6354,1,0.0,3500.0,000635401
6358,1,0.0,3500.0,000635801
6362,1,2.5,3500.0,000636201
6363,1,0.0,3500.0,000636301
6372,1,6.0,3500.0,000637201
6375,1,0.0,3500.0,000637501
6376,1,0.0,3500.0,000637601
6377,1,0.8,3500.0,000637701
6378,1,0.0,3500.0,000637801
6382,1,0.0,3500.0,000638201
6388,1,1.6,3500.0,000638801
6389,1,0.0,3500.0,000638901
78,1,0.0,3500.0,000007801
6374,1,0.0,3500.0,000637401
6381,1,0.0,3500.0,000638101
6384,1,0.0,3500.0,000638401
6390,1,0.0,3500.0,000639001
6391,1,0.0,3500.0,000639101
6392,1,4.0,3500.0,000639201
6393,1,4.0,3500.0,000639301
6394,1,8.0,0.0,000639401
6396,1,0.0,3500.0,000639601
6398,1,0.0,3500.0,000639801
6401,1,0.0,3500.0,000640101
6402,1,4.0,3500.0,000640201
6405,1,0.0,3500.0,000640501
6407,1,0.0,3500.0,000640701
6408,1,5.0,3500.0,000640801
6409,1,0.0,3500.0,000640901
6411,1,0.0,3500.0,000641101
6410,1,1.5,3500.0,000641001
6412,1,0.0,3500.0,000641201
6414,1,0.1,3500.0,000641401
6416,1,0.0,3500.0,000641601
6417,1,5.0,3500.0,000641701
6395,1,0.0,3500.0,000639501
6397,1,5.0,3500.0,000639701
6399,1,0.0,3500.0,000639901
6400,1,0.3,3500.0,000640001
6403,1,0.0,3500.0,000640301
6413,1,1.6,3500.0,000641301
6415,1,0.0,3500.0,000641501
6418,1,0.0,3500.0,000641801
6419,1,0.7,3500.0,000641901
6421,1,0.3,3500.0,000642101
6422,1,3.0,3500.0,000642201
6423,1,0.0,3500.0,000642301
6426,1,0.0,3500.0,000642601
6427,1,5.0,3500.0,000642701
6428,1,0.0,3500.0,000642801
6429,1,0.4,3500.0,000642901
6431,1,0.4,3500.0,000643101
5377,1,0.0,3500.0,000537701
6425,1,0.0,3500.0,000642501
6435,1,0.0,3500.0,000643501
6439,1,2.5,3500.0,000643901
6443,1,0.0,3500.0,000644301
6446,1,6.0,3500.0,000644601
6448,1,0.0,3500.0,000644801
6436,1,5.0,3500.0,000643601
6437,1,0.0,3500.0,000643701
6441,1,0.0,3500.0,000644101
6442,1,2.5,3500.0,000644201
6449,1,0.0,3500.0,000644901
6450,1,0.01,49.99,000645001
6451,1,0.0,3500.0,000645101
6452,1,0.0,3500.0,000645201
6453,1,0.5,3500.0,000645301
6456,1,6.0,3500.0,000645601
6454,1,0.0,3500.0,000645401
6455,1,0.0,3500.0,000645501
6457,1,0.0,3500.0,000645701
6462,1,4.0,3500.0,000646201
6463,1,0.0,3500.0,000646301
6464,1,0.0,3500.0,000646401
6466,1,4.0,3500.0,000646601
6467,1,2.5,3500.0,000646701
6468,1,0.0,3500.0,000646801
6458,1,0.0,3500.0,000645801
6459,1,0.0,3500.0,000645901
6460,1,2.5,3500.0,000646001
6461,1,0.0,3500.0,000646101
6469,1,1.5,3500.0,000646901
6471,1,0.0,3500.0,000647101
6472,1,2.0,3500.0,000647201
6474,1,0.8,3500.0,000647401
6475,1,0.0,3500.0,000647501
6477,1,6.0,3500.0,000647701
6478,1,0.0,3500.0,000647801
6479,1,0.0,3500.0,000647901
6473,1,0.0,3500.0,000647301
6476,1,0.0,3500.0,000647601
6486,1,0.0,3500.0,000648601
6487,1,0.0,3500.0,000648701
6488,1,0.0,49.99,000648801
6489,1,0.0,3500.0,000648901
6490,1,0.0,3500.0,000649001
6492,1,0.0,3500.0,000649201
6493,1,0.0,3500.0,000649301
6494,1,2.5,3500.0,000649401
6495,1,0.0,3500.0,000649501
6497,1,0.0,3500.0,000649701
6499,1,2.5,3500.0,000649901
6500,1,0.0,3500.0,000650001
6501,1,0.0,3500.0,000650101
6502,1,0.0,3500.0,000650201
6503,1,0.0,3500.0,000650301
6504,1,0.0,3500.0,000650401
6506,1,4.0,3500.0,000650601
6480,1,5.0,3500.0,000648001
6481,1,0.0,3500.0,000648101
6483,1,0.01,3500.0,000648301
6484,1,0.0,3500.0,000648401
6491,1,0.0,3500.0,000649101
6498,1,1.6,3500.0,000649801
6505,1,1.3,3500.0,000650501
6507,1,0.0,3500.0,000650701
101,1,0.0,3500.0,000010101
6508,1,1.1,3500.0,000650801
6509,1,0.0,49.99,000650901
6511,1,0.0,3500.0,000651101
6512,1,8.0,49.99,000651201
6513,1,2.5,3500.0,000651301
6514,1,0.0,3500.0,000651401
6515,1,0.0,3500.0,000651501
6516,1,0.0,3500.0,000651601
6517,1,1.5,3500.0,000651701
6519,1,0.0,3500.0,000651901
6520,1,0.0,3500.0,000652001
6521,1,0.0,3500.0,000652101
6522,1,0.0,3500.0,000652201
6523,1,0.4,3500.0,000652301
6525,1,6.0,3500.0,000652501
6530,1,1.5,3500.0,000653001
6531,1,5.0,3500.0,000653101
6532,1,0.0,3500.0,000653201
6534,1,1.6,3500.0,000653401
6535,1,0.0,3500.0,000653501
6537,1,0.0,3500.0,000653701
6539,1,0.0,3500.0,000653901
6541,1,5.0,3500.0,000654101
6543,1,0.0,3500.0,000654301
6544,1,0.1,3500.0,000654401
6545,1,1.6,3500.0,000654501
6549,1,0.0,3500.0,000654901
6552,1,2.5,3500.0,000655201
6553,1,2.5,3500.0,000655301
6557,1,2.5,3500.0,000655701
6558,1,0.0,3500.0,000655801
6561,1,0.4,3500.0,000656101
6562,1,5.0,3500.0,000656201
6528,1,0.0,3500.0,000652801
6529,1,0.0,3500.0,000652901
6538,1,0.0,49.99,000653801
6546,1,0.0,3500.0,000654601
6547,1,0.0,3500.0,000654701
6550,1,4.0,3500.0,000655001
6554,1,0.0,3500.0,000655401
6556,1,0.0,3500.0,000655601
6560,1,0.0,3500.0,000656001
6564,1,0.0,49.99,000656401
6565,1,2.5,3500.0,000656501
6567,1,0.0,3500.0,000656701
6568,1,6.0,3500.0,000656801
6569,1,4.0,3500.0,000656901
6570,1,1.75,3500.0,000657001
6572,1,0.0,3500.0,000657201
6574,1,0.0,3500.0,000657401
6575,1,0.0,3500.0,000657501
6576,1,0.7,3500.0,000657601
6577,1,1.5,3500.0,000657701
6579,1,2.5,3500.0,000657901
6580,1,0.0,3500.0,000658001
6581,1,0.0,3500.0,000658101
6582,1,0.0,3500.0,000658201
6583,1,0.0,3500.0,000658301
6586,1,0.0,3500.0,000658601
6588,1,0.3,3500.0,000658801
6592,1,0.3,3500.0,000659201
6595,1,0.0,3500.0,000659501
6597,1,1.5,3500.0,000659701
6496,1,0.0,3500.0,000649601
6563,1,0.0,3500.0,000656301
6573,1,0.0,3500.0,000657301
6578,1,5.0,3500.0,000657801
6584,1,2.5,3500.0,000658401
6590,1,0.1,3500.0,000659001
6593,1,0.0,3500.0,000659301
6594,1,4.0,3500.0,000659401
6596,1,0.0,3500.0,000659601
6598,1,0.0,3500.0,000659801
6599,1,0.0,3500.0,000659901
6600,1,0.0,3500.0,000660001
6601,1,0.0,3500.0,000660101
6602,1,1.5,3500.0,000660201
6603,1,0.0,3500.0,000660301
6605,1,0.0,3500.0,000660501
6613,1,0.0,3500.0,000661301
6614,1,0.0,3500.0,000661401
6615,1,1.5,3500.0,000661501
6617,1,1.6,3500.0,000661701
6619,1,0.2,3500.0,000661901
6620,1,4.0,3500.0,000662001
